campaign_id,product_id,budget,clicks,conversions,revenue_generated,roi,customer_id,subscription_tier,subscription_length,flash_sale_id,discount_level,units_sold,bundle_id,bundle_price,customer_satisfaction_post_refund,common_keywords,roas,roi_recalc,cpc,cpa,conversion_rate,revenue_per_click,avg_order_value
CMP_182HBX,PROD_MO6GGS,21876.6900,853,762,81272.8400,2.8800,CUST_Z1QE27,Standard,33,FLASH_OZTG8F,39,181,BNDL_JS25Q3,365.0300,1,Affordable,3.7150,2.7150,25.6468,28.7096,0.8933,95.2788,106.6573
CMP_2K2ZLI,PROD_VEY23D,8186.5200,4360,654,98113.9200,1.1000,CUST_VK3LE2,Basic,15,FLASH_5JTAIJ,20,193,BNDL_1L9GMJ,327.1700,1,Innovative,11.9848,10.9848,1.8776,12.5176,0.1500,22.5032,150.0213
CMP_XU19J0,PROD_4P0S6G,28146.1300,4992,140,58521.0200,0.9900,CUST_AR45QO,Standard,27,FLASH_BAQZEP,57,21,BNDL_SD6QAR,57.0400,1,Stylish,2.0792,1.0792,5.6382,201.0438,0.0280,11.7230,418.0073
CMP_NO3CW3,PROD_MFJG2V,29721.1900,2081,843,42622.7100,2.0900,CUST_OTUNTW,Basic,28,FLASH_EUZ2FG,28,55,BNDL_L15AAK,164.7800,1,Stylish,1.4341,0.4341,14.2822,35.2565,0.4051,20.4818,50.5607
CMP_XXZ4TV,PROD_Z7VNM9,7508.0700,2095,102,81289.6700,3.4500,CUST_SMRHQ9,Basic,27,FLASH_YPGIGQ,20,197,BNDL_AM4AUD,294.1300,4,Affordable,10.8270,9.8270,3.5838,73.6085,0.0487,38.8018,796.9575
CMP_I5PLRL,PROD_X8MMX8,20480.9700,4149,5,53493.5100,4.2200,CUST_OQZB7D,Basic,15,FLASH_5ZSOZ4,17,60,BNDL_94OOD2,184.9900,2,Affordable,2.6119,1.6119,4.9364,4096.1940,0.0012,12.8931,10698.7020
CMP_VP7ONU,PROD_OZ00M8,10305.1200,590,247,94617.4700,4.0700,CUST_MKEITR,Basic,8,FLASH_LYBZIP,10,137,BNDL_RW7MCY,264.1800,2,Innovative,9.1816,8.1816,17.4663,41.7211,0.4186,160.3686,383.0667
CMP_OW6UJ5,PROD_PCBGOH,39688.8400,2123,860,29452.7000,0.8600,CUST_SS6F2V,Standard,31,FLASH_9ZA4LO,67,169,BNDL_JJQ1HD,183.1100,4,Affordable,0.7421,-0.2579,18.6947,46.1498,0.4051,13.8732,34.2473
CMP_IWXLS4,PROD_OYY2WE,25420.1700,1586,481,34187.8300,2.2500,CUST_I0LU8G,Standard,33,FLASH_Z4O018,53,110,BNDL_URKMPQ,324.3500,2,Durable,1.3449,0.3449,16.0278,52.8486,0.3033,21.5560,71.0766
CMP_Y9O49E,PROD_80E6P0,2706.9000,1508,850,21931.4700,4.7400,CUST_F68JW5,Premium,20,FLASH_XLA5J6,27,84,BNDL_II7HFS,321.4500,4,Innovative,8.1021,7.1021,1.7950,3.1846,0.5637,14.5434,25.8017
CMP_0XL1AO,PROD_9XPDRY,42336.4600,4268,47,28170.1500,2.4900,CUST_VEOLXU,Premium,14,FLASH_F4ASI2,51,11,BNDL_S5H92G,282.6400,2,Stylish,0.6654,-0.3346,9.9195,900.7757,0.0110,6.6003,599.3649
CMP_PF15Z6,PROD_JMO5RE,32181.1900,949,631,83435.8500,4.0800,CUST_3Z2KEK,Basic,14,FLASH_4V7SLB,37,29,BNDL_WHU6ZS,54.1500,4,Durable,2.5927,1.5927,33.9106,51.0003,0.6649,87.9198,132.2280
CMP_OPD92Y,PROD_XATJNX,1495.0600,2131,96,56261.7200,3.5600,CUST_87HU8F,Standard,4,FLASH_2F7K4S,29,56,BNDL_P5HI9H,211.8200,4,Affordable,37.6317,36.6317,0.7016,15.5735,0.0450,26.4016,586.0596
CMP_E5HFG0,PROD_FDNJI6,40990.8800,2260,690,95108.8400,1.3500,CUST_51COD1,Premium,6,FLASH_R81OK7,24,112,BNDL_4QS0PU,136.8600,3,Affordable,2.3202,1.3202,18.1376,59.4071,0.3053,42.0836,137.8389
CMP_R16X4X,PROD_GAY1BT,8375.1000,2619,76,18993.9400,0.6400,CUST_7K8JSD,Premium,11,FLASH_W1DPUO,25,83,BNDL_UACUM0,450.6500,1,Durable,2.2679,1.2679,3.1978,110.1987,0.0290,7.2524,249.9203
CMP_RIX3SQ,PROD_SHV9Z2,17330.6800,730,811,99572.4800,0.5500,CUST_FH4B1R,Basic,11,FLASH_MWRA8Z,11,49,BNDL_ZYZKAJ,153.8400,2,Affordable,5.7454,4.7454,23.7407,21.3695,1.1110,136.4007,122.7774
CMP_J1QL9Z,PROD_BL9UKM,29604.0500,384,144,27943.2300,4.5600,CUST_TJGZNR,Premium,4,FLASH_MYOQ3P,68,8,BNDL_GE8JL6,117.7300,1,Affordable,0.9439,-0.0561,77.0939,205.5837,0.3750,72.7688,194.0502
CMP_GITRNL,PROD_FLT9VK,34739.3600,911,132,65732.4000,2.8300,CUST_XMHUJ9,Standard,24,FLASH_UBQ4DN,22,60,BNDL_7IV9BV,128.5900,2,Stylish,1.8922,0.8922,38.1332,263.1770,0.1449,72.1541,497.9727
CMP_AMT2HU,PROD_YLOBJJ,4025.0300,4039,758,82438.6800,3.9100,CUST_5EZQSU,Basic,22,FLASH_GADQQG,55,37,BNDL_VKWUTH,229.6000,2,Durable,20.4815,19.4815,0.9965,5.3101,0.1877,20.4107,108.7582
CMP_GCBUYV,PROD_AOV07O,29733.4400,844,414,8596.8400,0.6600,CUST_H2GKYY,Standard,26,FLASH_CQY122,60,161,BNDL_M0UFYX,96.7300,4,Stylish,0.2891,-0.7109,35.2292,71.8199,0.4905,10.1858,20.7653
CMP_ZY2F4W,PROD_OEEDIG,19118.3600,2722,929,94293.1900,3.1000,CUST_POL4ZU,Premium,10,FLASH_7X5UFM,25,182,BNDL_V9566F,248.6100,3,Stylish,4.9321,3.9321,7.0236,20.5795,0.3413,34.6411,101.4997
CMP_OB9T4G,PROD_5IN8AA,19637.5400,2153,425,17288.9900,3.7400,CUST_GI4PYV,Premium,19,FLASH_LDC1XK,22,83,BNDL_4J40PG,80.6000,1,Innovative,0.8804,-0.1196,9.1210,46.2060,0.1974,8.0302,40.6800
CMP_99AACW,PROD_WOPLFR,31708.0700,3307,466,36076.9300,1.3200,CUST_XIGG1J,Standard,34,FLASH_G2Z4Q3,63,133,BNDL_T2EOG4,143.6400,4,Innovative,1.1378,0.1378,9.5882,68.0431,0.1409,10.9093,77.4183
CMP_7IDLVC,PROD_NIB2MQ,36060.9400,3402,261,68894.1800,0.8600,CUST_8G7FQQ,Premium,12,FLASH_718LQ6,14,77,BNDL_CTEEMF,463.9200,4,Innovative,1.9105,0.9105,10.5999,138.1645,0.0767,20.2511,263.9624
CMP_POUX6G,PROD_GK8XW1,5364.0800,2692,617,40288.8200,3.3900,CUST_25RBUC,Basic,6,FLASH_2WMBKX,55,100,BNDL_L8DDRR,482.3100,3,Durable,7.5109,6.5109,1.9926,8.6938,0.2292,14.9661,65.2979
CMP_1H2CKV,PROD_FU94SM,40558.8400,1490,966,38198.3500,2.3000,CUST_QJFO57,Standard,27,FLASH_N2TKR0,64,94,BNDL_3J9MA1,148.0800,2,Durable,0.9418,-0.0582,27.2207,41.9864,0.6483,25.6365,39.5428
CMP_6S0RDU,PROD_2TUF4P,26243.7300,3153,449,78304.5100,2.5400,CUST_TXSBLN,Basic,21,FLASH_AUSE5U,36,37,BNDL_HEWJHZ,445.4900,1,Durable,2.9837,1.9837,8.3234,58.4493,0.1424,24.8349,174.3976
CMP_RR2ZNE,PROD_SBOKIP,45409.0700,2470,782,43598.7400,1.1300,CUST_65RRUS,Premium,4,FLASH_VO951V,56,14,BNDL_7TSOZO,425.1700,4,Innovative,0.9601,-0.0399,18.3842,58.0679,0.3166,17.6513,55.7529
CMP_M6TTQL,PROD_AJJ0VV,38567.8300,425,480,24920.7100,1.3900,CUST_D10X1W,Standard,32,FLASH_Q3HHCC,63,159,BNDL_Q8ZQTA,434.6800,3,Innovative,0.6462,-0.3538,90.7478,80.3496,1.1294,58.6370,51.9181
CMP_HAQ9Z6,PROD_0RLLB9,46260.7000,3805,13,41051.4200,0.8100,CUST_ABWHZD,Basic,14,FLASH_BOOX73,32,62,BNDL_KTFQV1,171.8100,4,Innovative,0.8874,-0.1126,12.1579,3558.5154,0.0034,10.7888,3157.8015
CMP_WBFR38,PROD_1E2KHN,44913.9100,1392,200,6898.0200,4.1700,CUST_FCLP0A,Premium,24,FLASH_YZ0WMZ,11,35,BNDL_KFZWSE,99.5500,1,Affordable,0.1536,-0.8464,32.2657,224.5696,0.1437,4.9555,34.4901
CMP_DO2BX5,PROD_32VJAW,43886.1100,1117,97,1995.0100,2.8700,CUST_V5DSZ4,Standard,10,FLASH_3IB6VQ,69,120,BNDL_6RP3PV,300.6500,1,Affordable,0.0455,-0.9545,39.2893,452.4341,0.0868,1.7860,20.5671
CMP_FNX1N0,PROD_64RY57,16919.0700,1096,47,48430.4800,0.9200,CUST_REK6S7,Premium,22,FLASH_YPPGX8,66,74,BNDL_H8305E,179.6500,4,Affordable,2.8625,1.8625,15.4371,359.9802,0.0429,44.1884,1030.4357
CMP_GBKE28,PROD_DBGIRA,45248.1400,4125,176,71348.8400,4.3500,CUST_V6FT6H,Basic,28,FLASH_18HPYB,22,115,BNDL_B0BIUG,359.5200,3,Stylish,1.5768,0.5768,10.9692,257.0917,0.0427,17.2967,405.3911
CMP_CLWHAV,PROD_CV9ASE,8071.4100,3665,815,17658.6900,3.6300,CUST_362TWP,Premium,16,FLASH_TE8007,60,187,BNDL_997XOK,344.3300,4,Innovative,2.1878,1.1878,2.2023,9.9036,0.2224,4.8182,21.6671
CMP_4DYV5S,PROD_QFVANZ,19667.4700,4727,207,61680.0800,1.1600,CUST_IXOV50,Standard,27,FLASH_AOZK2T,63,28,BNDL_F4ENGT,382.3400,3,Innovative,3.1361,2.1361,4.1607,95.0119,0.0438,13.0485,297.9714
CMP_VJCQQT,PROD_D6QR59,48281.5200,13,104,98872.3900,1.2000,CUST_V43EM2,Basic,23,FLASH_DSH8S3,21,181,BNDL_94CVPR,467.8300,3,Durable,2.0478,1.0478,3713.9631,464.2454,8.0000,7605.5685,950.6961
CMP_ZQAXHJ,PROD_9KC3UI,19917.0800,1096,204,92573.0500,4.6500,CUST_PDOYTY,Standard,21,FLASH_SGNAXT,37,43,BNDL_FKD68K,216.1900,4,Innovative,4.6479,3.6479,18.1725,97.6327,0.1861,84.4645,453.7895
CMP_2FW9JK,PROD_Y2JXSJ,15625.7900,3237,913,72301.4300,3.5800,CUST_ASZ5K7,Premium,10,FLASH_F3BSQV,36,43,BNDL_X5V5CB,182.3600,1,Innovative,4.6271,3.6271,4.8272,17.1148,0.2821,22.3359,79.1911
CMP_E4KSOP,PROD_770ZCD,2712.6000,2948,919,17647.8200,4.6800,CUST_1JW1KA,Premium,12,FLASH_4ZQ7V5,20,113,BNDL_5LQS5C,239.1000,1,Affordable,6.5059,5.5059,0.9201,2.9517,0.3117,5.9864,19.2033
CMP_HTPF7S,PROD_6N4PNK,2204.3900,326,528,60707.6600,1.2400,CUST_W5SBOE,Basic,20,FLASH_6QYM2W,61,148,BNDL_P5JJJC,254.5400,3,Stylish,27.5394,26.5394,6.7619,4.1750,1.6196,186.2198,114.9766
CMP_RQ0FHF,PROD_ZT8P04,2445.1200,332,414,58276.2500,2.0300,CUST_RMNGQP,Premium,22,FLASH_LCGUOX,28,124,BNDL_NHNR7W,87.6100,2,Innovative,23.8337,22.8337,7.3648,5.9061,1.2470,175.5309,140.7639
CMP_HH7X01,PROD_B2NQEJ,13550.4300,3901,368,74157.7900,1.0300,CUST_A137XV,Premium,23,FLASH_HZZSUA,17,186,BNDL_58SA3H,172.0600,3,Affordable,5.4727,4.4727,3.4736,36.8218,0.0943,19.0099,201.5157
CMP_3WBASB,PROD_ABTPVL,20289.0200,2559,631,12520.3000,1.4300,CUST_AT1THI,Premium,33,FLASH_U1EQT9,67,92,BNDL_L6O7WJ,401.9200,1,Affordable,0.6171,-0.3829,7.9285,32.1538,0.2466,4.8927,19.8420
CMP_B3T9TO,PROD_DP6ETT,32659.7000,1123,541,7923.8600,3.0200,CUST_CCJ74X,Premium,12,FLASH_NQVFNO,38,47,BNDL_5C6YKH,497.4400,2,Innovative,0.2426,-0.7574,29.0825,60.3691,0.4817,7.0560,14.6467
CMP_G7W2ND,PROD_LUAXBW,14679.6700,3665,409,59263.7900,4.8200,CUST_V2CQCN,Basic,1,FLASH_0PFRGW,41,31,BNDL_MARY2H,134.0000,4,Innovative,4.0371,3.0371,4.0054,35.8916,0.1116,16.1702,144.8992
CMP_86UTJ2,PROD_FT68FD,20200.6200,279,644,53367.6500,3.2500,CUST_WXQ7Y1,Basic,6,FLASH_JCA2WC,47,152,BNDL_SFMY4J,323.1700,3,Innovative,2.6419,1.6419,72.4037,31.3674,2.3082,191.2819,82.8690
CMP_XLSAEE,PROD_F7GPTA,41488.1000,4869,627,16343.5700,2.7800,CUST_FZVGUB,Premium,13,FLASH_U4KL76,64,86,BNDL_JJKEY9,430.6400,3,Stylish,0.3939,-0.6061,8.5209,66.1692,0.1288,3.3567,26.0663
CMP_WL5UDN,PROD_Q9872P,36114.2300,3281,589,81942.9600,2.3000,CUST_BTPR87,Premium,14,FLASH_GI5FGT,62,197,BNDL_1VEWTT,189.7500,4,Affordable,2.2690,1.2690,11.0071,61.3145,0.1795,24.9750,139.1222
CMP_1E8OBH,PROD_U0IR97,29285.5800,2299,155,49965.2200,1.7800,CUST_DJ267P,Basic,18,FLASH_1RFCE2,14,144,BNDL_WNO0ZC,410.4500,4,Affordable,1.7061,0.7061,12.7384,188.9392,0.0674,21.7335,322.3563
CMP_7YD5B3,PROD_E52BI3,18387.2600,2752,973,37139.3000,3.0500,CUST_JUUWNW,Premium,10,FLASH_UL831L,30,19,BNDL_1BHJO3,478.8500,4,Innovative,2.0198,1.0198,6.6814,18.8975,0.3536,13.4954,38.1699
CMP_8OVDGC,PROD_V78WOT,8098.2200,209,814,9240.3500,1.3300,CUST_ZEE2B2,Basic,14,FLASH_7ND733,13,123,BNDL_QD8CLB,412.8700,4,Innovative,1.1410,0.1410,38.7475,9.9487,3.8947,44.2122,11.3518
CMP_U85VUP,PROD_IZR6YK,7773.0700,2177,12,18615.0400,3.0500,CUST_VTERMD,Premium,33,FLASH_Q0W0EP,39,101,BNDL_TNPSV9,67.5800,1,Durable,2.3948,1.3948,3.5705,647.7558,0.0055,8.5508,1551.2533
CMP_3CM0XH,PROD_H0P5WN,46503.8200,3949,712,2766.1700,4.0800,CUST_B7IA1R,Basic,5,FLASH_H0TFZA,68,107,BNDL_61I36P,204.8900,4,Stylish,0.0595,-0.9405,11.7761,65.3144,0.1803,0.7005,3.8851
CMP_VGP113,PROD_STZ16U,27682.3800,3215,969,69845.0400,3.0300,CUST_764059,Basic,12,FLASH_2FJKO1,13,55,BNDL_LDHEXT,331.4900,2,Innovative,2.5231,1.5231,8.6104,28.5680,0.3014,21.7247,72.0795
CMP_6MZ4R3,PROD_SBOU2Q,34338.5100,4323,128,87625.7600,3.5200,CUST_4L8F8P,Standard,28,FLASH_LBIOQS,57,91,BNDL_N9UG2R,210.3500,1,Affordable,2.5518,1.5518,7.9432,268.2696,0.0296,20.2697,684.5762
CMP_7FPFEP,PROD_5BNBTT,15214.8200,2467,575,12548.4400,2.6000,CUST_UGK2I2,Premium,20,FLASH_CXH7Q8,69,104,BNDL_3VXPVJ,447.5400,1,Affordable,0.8248,-0.1752,6.1673,26.4606,0.2331,5.0865,21.8234
CMP_ZPODIW,PROD_2B4OYN,2432.2400,4326,721,44291.3200,2.0800,CUST_FX6C9F,Standard,13,FLASH_ZI4B62,42,186,BNDL_HOBZ5Q,216.9500,1,Affordable,18.2101,17.2101,0.5622,3.3734,0.1667,10.2384,61.4304
CMP_W2SG1R,PROD_CYKUYD,26729.2600,2979,114,94237.2200,3.0000,CUST_X597A1,Basic,14,FLASH_90M5J7,14,139,BNDL_AQ5TN1,334.3600,2,Innovative,3.5256,2.5256,8.9726,234.4672,0.0383,31.6338,826.6423
CMP_W7YOOF,PROD_YVC6TQ,49061.0500,848,541,44429.1300,4.0700,CUST_BFDP36,Basic,5,FLASH_U5LL84,10,108,BNDL_853DNQ,438.8900,4,Affordable,0.9056,-0.0944,57.8550,90.6859,0.6380,52.3928,82.1241
CMP_ZT21YL,PROD_6Y3IOA,46655.7800,4299,253,16293.1600,0.7200,CUST_S585TM,Standard,20,FLASH_KPMVA8,30,147,BNDL_5S2923,375.7000,1,Durable,0.3492,-0.6508,10.8527,184.4102,0.0589,3.7900,64.3998
CMP_491T0R,PROD_NWFYM6,21863.1500,1015,453,31976.7000,4.5800,CUST_JSW7L3,Basic,8,FLASH_VP3R8X,67,23,BNDL_NECK3F,203.4500,4,Affordable,1.4626,0.4626,21.5400,48.2630,0.4463,31.5041,70.5887
CMP_AD1PZZ,PROD_XPEUWT,784.6700,932,309,59985.4900,1.3500,CUST_S7HPCS,Premium,27,FLASH_9WN5ES,31,39,BNDL_9381ZW,328.7000,1,Innovative,76.4468,75.4468,0.8419,2.5394,0.3315,64.3621,194.1278
CMP_OX1GX3,PROD_T528AJ,7103.0400,3751,487,64291.0900,1.2600,CUST_2OH8M1,Premium,4,FLASH_KXKA8F,14,127,BNDL_3QCGVT,433.6500,2,Durable,9.0512,8.0512,1.8936,14.5853,0.1298,17.1397,132.0146
CMP_6WDUJ0,PROD_PLN4UG,39220.5400,470,66,88910.8300,1.5500,CUST_ZRWPS4,Standard,2,FLASH_W2BMP5,60,78,BNDL_FKDDKM,115.0400,2,Innovative,2.2669,1.2669,83.4480,594.2506,0.1404,189.1720,1347.1338
CMP_0AT3SE,PROD_Z03QC5,35135.8100,4058,550,9956.7500,0.7000,CUST_M0FXDK,Premium,14,FLASH_36KZXP,48,122,BNDL_KM83NI,109.6200,3,Stylish,0.2834,-0.7166,8.6584,63.8833,0.1355,2.4536,18.1032
CMP_5LBWCU,PROD_TLT6VB,40297.0800,666,994,22139.7500,4.5900,CUST_6K58RZ,Basic,6,FLASH_ENW3QU,49,122,BNDL_9B4D3P,492.3100,4,Stylish,0.5494,-0.4506,60.5061,40.5403,1.4925,33.2429,22.2734
CMP_NAXHAV,PROD_213GKL,47976.5000,4623,747,29024.6900,3.5900,CUST_F14OT1,Standard,4,FLASH_KB5YUQ,30,87,BNDL_L44V6W,386.7300,3,Innovative,0.6050,-0.3950,10.3778,64.2256,0.1616,6.2783,38.8550
CMP_HO1PD5,PROD_V5IKR6,15657.4500,3084,764,93962.1200,1.1600,CUST_TMBAU9,Basic,28,FLASH_5WZ68P,46,29,BNDL_3IPW9A,341.8000,2,Durable,6.0011,5.0011,5.0770,20.4940,0.2477,30.4676,122.9871
CMP_JKK34Y,PROD_SR5RBP,35463.9800,3666,622,85743.5300,2.0200,CUST_AF8EM8,Premium,13,FLASH_ZU4AMR,10,103,BNDL_EGAQBS,136.2200,1,Innovative,2.4178,1.4178,9.6738,57.0160,0.1697,23.3889,137.8513
CMP_08SHNM,PROD_UXQ74W,35626.1100,4718,429,39660.5900,1.3100,CUST_338Q4R,Basic,19,FLASH_DTH635,50,142,BNDL_V1YNHB,263.7800,2,Innovative,1.1132,0.1132,7.5511,83.0445,0.0909,8.4062,92.4489
CMP_OV3AVV,PROD_IVU63D,12015.1300,3602,548,27682.9700,2.7600,CUST_EPJOKT,Standard,32,FLASH_V713HY,65,63,BNDL_8B55KN,368.2800,3,Innovative,2.3040,1.3040,3.3357,21.9254,0.1521,7.6854,50.5164
CMP_3MJALC,PROD_WD2JKA,41655.8000,3499,379,51835.4100,2.5500,CUST_WGGQG2,Standard,34,FLASH_5GIJ9E,48,184,BNDL_PJ4WB7,368.5800,1,Innovative,1.2444,0.2444,11.9051,109.9098,0.1083,14.8143,136.7689
CMP_F4V0J4,PROD_T2XJWM,29166.9800,1623,721,14161.0000,1.0400,CUST_ZXLBMQ,Standard,1,FLASH_MEOJC7,33,6,BNDL_1TSJ3Y,317.0400,1,Durable,0.4855,-0.5145,17.9710,40.4535,0.4442,8.7252,19.6408
CMP_QVB6UH,PROD_8K440Y,10809.1100,2692,975,34067.1900,2.2000,CUST_5XXINI,Standard,18,FLASH_8Z8GFR,51,194,BNDL_1XZBMA,203.0200,4,Innovative,3.1517,2.1517,4.0153,11.0863,0.3622,12.6550,34.9407
CMP_L31DYN,PROD_KB4PXL,17206.5800,1652,427,29359.1100,1.4500,CUST_2CD5BK,Basic,4,FLASH_XPZRLE,25,150,BNDL_CUE4M8,165.9900,3,Durable,1.7063,0.7063,10.4156,40.2964,0.2585,17.7719,68.7567
CMP_8PBT33,PROD_3RJCJA,34961.3000,3043,695,31632.5800,3.4600,CUST_XRZRHD,Basic,24,FLASH_9AXGG4,15,29,BNDL_ZP68BK,362.2300,3,Stylish,0.9048,-0.0952,11.4891,50.3040,0.2284,10.3952,45.5145
CMP_7MGXKO,PROD_PVG2XS,48340.1600,34,203,21211.7300,1.1000,CUST_4JDRVR,Basic,4,FLASH_DALSTR,60,53,BNDL_FCP2TM,270.1200,3,Durable,0.4388,-0.5612,1421.7694,238.1289,5.9706,623.8744,104.4913
CMP_1TKMY7,PROD_463YBQ,42691.9800,4316,989,62685.3100,1.1800,CUST_OYNPKK,Premium,12,FLASH_R2HZ7M,29,19,BNDL_EJVIFT,168.7700,2,Durable,1.4683,0.4683,9.8916,43.1668,0.2291,14.5239,63.3825
CMP_1JOFR3,PROD_XRR4AF,7677.4900,2941,111,73298.8800,3.2400,CUST_ONUN1L,Standard,29,FLASH_Q5FY48,66,75,BNDL_Y512NA,127.3000,3,Durable,9.5472,8.5472,2.6105,69.1666,0.0377,24.9231,660.3503
CMP_LKIFJE,PROD_TS4PWX,13691.3700,1656,334,71022.2900,3.6800,CUST_NRAT8S,Basic,15,FLASH_80ECQ0,20,180,BNDL_DYWJVK,483.4300,3,Innovative,5.1874,4.1874,8.2677,40.9921,0.2017,42.8879,212.6416
CMP_86GF66,PROD_281QB8,2521.0700,676,918,92002.0100,1.4700,CUST_XLFOIZ,Premium,28,FLASH_33IMPQ,52,94,BNDL_89J0WX,331.1100,3,Affordable,36.4932,35.4932,3.7294,2.7463,1.3580,136.0976,100.2201
CMP_8AL5VZ,PROD_G3CBPO,1407.8100,3910,704,37235.3500,3.3400,CUST_ZXFNYB,Premium,14,FLASH_B2Q46P,43,145,BNDL_ZHGTG6,57.0500,1,Innovative,26.4491,25.4491,0.3601,1.9997,0.1801,9.5231,52.8911
CMP_YLJ1HT,PROD_C5GNP5,35585.7000,687,855,79548.0000,4.3200,CUST_5A32J3,Basic,32,FLASH_XMY7UE,13,125,BNDL_1IOLH9,329.9600,4,Innovative,2.2354,1.2354,51.7987,41.6207,1.2445,115.7904,93.0386
CMP_UYX7OK,PROD_0CRDOJ,48062.6400,2144,98,10802.1200,4.4000,CUST_C8ES3Y,Premium,26,FLASH_OKTYFQ,44,169,BNDL_YDVIKX,456.7300,1,Innovative,0.2248,-0.7752,22.4173,490.4351,0.0457,5.0383,110.2257
CMP_NLF0DB,PROD_2HOJVU,26916.3400,1413,987,49382.0400,1.2300,CUST_QP1W91,Basic,18,FLASH_13KUY2,11,55,BNDL_8321GV,338.2900,4,Innovative,1.8346,0.8346,19.0491,27.2709,0.6985,34.9484,50.0325
CMP_DLBNJ4,PROD_W6C3XW,19107.2100,4221,808,6064.9300,3.5500,CUST_QMZWEY,Basic,4,FLASH_2TUTI0,55,92,BNDL_D0BKXU,258.6000,3,Innovative,0.3174,-0.6826,4.5267,23.6475,0.1914,1.4368,7.5061
CMP_U7NFJ5,PROD_MOJCM3,13639.4600,4795,918,66222.1300,4.2400,CUST_5JXK5L,Standard,19,FLASH_2GGT3K,66,84,BNDL_F7S58P,84.9400,3,Durable,4.8552,3.8552,2.8445,14.8578,0.1914,13.8107,72.1374
CMP_CU5NTI,PROD_GTLQD9,18651.7400,1127,833,10034.7500,2.9500,CUST_4HW56A,Standard,26,FLASH_UPBGWO,58,118,BNDL_HY7UL2,402.2200,2,Durable,0.5380,-0.4620,16.5499,22.3910,0.7391,8.9039,12.0465
CMP_8U6MQ8,PROD_P80UUM,49371.3800,788,970,10887.6600,1.5600,CUST_R578FI,Standard,27,FLASH_VTN2JM,11,126,BNDL_L6HW2P,448.6000,4,Stylish,0.2205,-0.7795,62.6540,50.8983,1.2310,13.8168,11.2244
CMP_JPQE5Q,PROD_C2KOUC,1674.9400,1121,67,41822.8400,0.9100,CUST_GUSCTJ,Premium,27,FLASH_BOMBB4,68,58,BNDL_MTRCJU,450.5000,1,Durable,24.9698,23.9698,1.4941,24.9991,0.0598,37.3085,624.2215
CMP_771RNI,PROD_NQVQAP,44556.7200,4924,499,87232.9600,3.3700,CUST_BI89G7,Premium,28,FLASH_VCAB5J,35,106,BNDL_GHYZ3Q,421.7100,1,Durable,1.9578,0.9578,9.0489,89.2920,0.1013,17.7159,174.8156
CMP_7Q3R29,PROD_FQXK99,23448.6900,3403,193,90475.9300,4.4200,CUST_X9VLGP,Basic,28,FLASH_7F43SW,56,81,BNDL_ZWFOHK,340.4300,1,Durable,3.8585,2.8585,6.8906,121.4958,0.0567,26.5871,468.7872
CMP_D3P8T9,PROD_7C8WM3,2970.7200,4094,807,56254.9600,1.9000,CUST_AVU987,Basic,33,FLASH_9W45PQ,12,87,BNDL_IOXT8J,488.2900,2,Durable,18.9365,17.9365,0.7256,3.6812,0.1971,13.7408,69.7087
CMP_ECN700,PROD_0BHQI3,29498.1600,4910,10,67665.8600,2.7500,CUST_7YJ3IV,Premium,31,FLASH_0EZUO8,16,96,BNDL_29ZECJ,484.1800,3,Durable,2.2939,1.2939,6.0078,2949.8160,0.0020,13.7812,6766.5860
CMP_8QMD7C,PROD_E77ZN6,20164.0500,2015,925,48817.5700,4.4100,CUST_ILZN0Y,Standard,29,FLASH_JGV3JD,31,64,BNDL_MXFPL0,329.0600,2,Affordable,2.4210,1.4210,10.0070,21.7990,0.4591,24.2271,52.7758
CMP_S2FHAN,PROD_WKLVDT,40374.6300,4846,147,96147.6300,1.6900,CUST_G6Z6NV,Premium,20,FLASH_0E85SC,26,21,BNDL_GIT2FE,477.2800,3,Durable,2.3814,1.3814,8.3315,274.6573,0.0303,19.8406,654.0655
CMP_2JHSFI,PROD_QIMO0W,45473.6800,3333,572,12079.9900,3.4600,CUST_KIWJP6,Basic,12,FLASH_EKNT75,62,89,BNDL_OHTD0Y,206.2000,1,Stylish,0.2656,-0.7344,13.6435,79.4994,0.1716,3.6244,21.1189
CMP_8WBWWP,PROD_SRMVX3,27307.0400,4225,586,85312.3100,1.2400,CUST_QMWPVJ,Basic,23,FLASH_D5IC4Q,57,129,BNDL_HM51Y9,97.4500,3,Innovative,3.1242,2.1242,6.4632,46.5990,0.1387,20.1923,145.5841
CMP_6ZYQSC,PROD_JZHZLR,34985.7200,317,262,21609.0500,4.3100,CUST_OEQAUE,Premium,35,FLASH_IN2FF7,49,34,BNDL_ZZL4GJ,271.1200,4,Durable,0.6177,-0.3823,110.3650,133.5333,0.8265,68.1674,82.4773
CMP_JC4NV8,PROD_MAK81M,1136.8700,4654,567,3197.8500,0.5500,CUST_W27OQ9,Premium,31,FLASH_ZRP6NF,16,104,BNDL_OQ2UHM,404.0400,2,Durable,2.8129,1.8129,0.2443,2.0051,0.1218,0.6871,5.6399
CMP_ON9U9G,PROD_WQB3Z6,48932.8700,4748,961,21573.7200,4.7500,CUST_EI09VQ,Standard,25,FLASH_YTOVRZ,14,52,BNDL_MMKJG2,493.9000,2,Durable,0.4409,-0.5591,10.3060,50.9187,0.2024,4.5437,22.4492
